Signature,Verify
77811,50101
61068,49873
60996,49815
77349,50020
74333,50089
109938,50109
61017,49799
131058,50347
61210,50162
145865,49690
100449,50171
115980,49893
61068,49910
76210,50177
75384,49786
61306,50262
60935,49849
91556,49935
61187,49837
86651,49804
61161,50915
74182,49895
60979,49841
151594,49945
116668,49890
217970,49917
100204,50030
74347,49859
88973,49935
114484,50045
60984,50202
74938,49895
105599,49897
72640,49792
90905,49925
62143,50040
90133,49936
61282,49971
60831,49992
60719,49799
127171,52833
86093,50047
61023,50257
61355,52044
61262,49990
117272,49899
72860,49813
156752,49754
85529,49846
61417,49834
60665,49927
88235,49805
60774,50125
105454,49831
60842,49851
74381,49948
171872,49970
61069,49931
60893,50028
60902,49950
112932,49949
184816,49779
60881,50045
61008,49671
74608,50448
61055,50101
116128,50124
60757,50018
61037,49905
214124,50134
141586,49947
132907,49821
186199,49877
75270,49963
112706,49962
90462,50053
60702,49794
73400,49993
60712,50065
130495,50081
87243,51090
366636,49914
76801,49938
61013,49992
61044,51132
60801,50127
60695,49962
89826,50115
61251,50241
170991,54529
86404,49773
74300,50005
74629,50036
77019,50003
91812,49958
119045,49917
105086,49805
61123,50036
152677,49907
60956,49857
199286,49807
100851,49918
72733,49881
172947,50081
60755,49791
88472,49800
72970,49899
73325,50089
73809,49915
61155,52742
73293,49934
60851,49946
173054,50286
60868,49858
60676,51008
131010,50016
61106,49896
132465,50261
73546,49823
61239,51233
101352,49810
74791,49762
85628,49960
61093,50265
90804,50193
60515,49949
61333,50329
76346,50001
102524,49919
214354,51172
171008,49917
154163,50009
62941,50044
117488,49975
76306,49948
85327,49825
73855,49909
60991,49862
152289,50160
103053,49826
133544,49933
143826,50374
86208,50211
100955,51019
60821,49858
111881,50030
100140,50321
60820,49908
181082,50151
117537,49834
60999,50071
118093,49937
60862,50099
121619,50169
60846,50233
87374,49897
85463,49856
73445,50119
213678,50186
61042,49998
61014,50171
61039,49938
61196,49964
60757,49769
61174,49935
60908,49779
142541,50181
142293,49779
60893,49865
99553,49956
85707,49840
72731,49964
91083,50017
74946,49796
73535,49950
92226,50140
119539,49945
61112,49871
89210,50455
131880,49924
142069,50229
104413,49993
60629,49703
61053,50060
75960,50188
113558,50002
76430,50002
78091,49890
86838,50151
145106,50292
60907,49998
129017,49842
88845,50310
61028,49839
61151,49778
61044,50148
77192,49975
86042,49958
85642,49944
61596,51559
74157,49951
115012,49805
131305,49931
125759,50036
75578,49875
61294,49970
61065,49932
106540,49859
251059,50167
104619,50158
60921,49738
72756,49989
77018,49801
122983,50088
172034,49914
101635,50384
60898,50061
88930,50346
146196,50049
89347,49949
148503,50020
109676,50049
77540,49666
91609,49982
73670,50033
98895,50294
141254,49881
60941,49920
99330,50052
74161,49959
75457,49957
137499,50107
74841,49840
76528,49949
129766,49889
61060,50201
74412,49951
167589,49994
112417,50015
116595,49885
60884,50048
74172,50011
135843,51196
146981,50066
73577,49916
74078,49937
141689,49790
77302,50312
73870,49903
60649,49805
73279,50222
146597,50018
98258,53985
73995,50214
60934,50203
130380,50049
91478,49906
116986,50124
101491,49760
74435,49988
265584,49908
87445,51293
88962,49946
158675,50194
101533,50010
61150,50094
77193,51112
86658,49848
131573,49931
91170,49924
73781,49834
61096,51219
258494,50209
75165,50138
99845,50037
73326,49943
60968,50011
77862,49914
77135,49874
113818,49934
87547,49865
62832,49908
119237,49963
61008,49913
77116,49854
76580,49890
118453,50002
131352,50019
130207,49899
61155,49813
146049,50000
60905,49882
103874,49988
60779,49885
208363,50133
60993,49843
76338,49883
60883,49929
112862,50081
154136,49764
87600,51057
168924,49925
60891,49949
60923,50022
73004,50132
61128,50020
60925,49894
128258,50158
76908,49972
74463,50074
104970,49999
74301,50131
60903,50162
73676,49761
73087,49987
103122,49803
160836,49756
142487,49971
60831,49971
73964,50061
89844,49931
62026,49843
131106,50173
113119,49911
184342,49850
113781,50046
156774,49904
98651,50305
60906,50043
88715,49936
140549,50172
60957,49937
75897,50126
61052,50216
85183,50116
275081,50565
89624,49856
86783,49985
60854,49905
99492,52107
91275,50066
180952,49869
61187,50062
60954,49992
74902,49971
88398,49954
151293,50038
86088,49847
129808,50037
63642,50028
75723,49944
117430,49890
89658,49914
72785,49963
146265,50372
61657,56547
166791,50002
61063,50203
170055,51920
172862,49891
74428,49919
72972,50011
130260,50075
62173,49961
134041,50141
103414,49689
142344,49965
73092,50117
90133,49791
86681,49816
100516,50281
60649,49742
60938,49965
69460,49999
90347,49892
60931,50264
85807,49896
118811,49918
77703,49939
78258,50059
114044,49989
87686,50058
151625,50129
77503,49925
61191,49926
90126,50149
61409,50262
101424,50052
115039,50041
144663,49987
217995,50016
73213,50086
144285,50167
73886,49800
60919,50008
73365,50073
120431,49938
126422,50027
86337,49907
60595,49703
88153,50008
87856,49977
84665,50817
74844,50024
76446,49930
91433,49865
152159,50115
135497,50033
73935,49973
76097,50179
91913,49834
115128,49954
60786,50983
85885,50190
77140,49940
117446,50086
105408,50022
142873,49894
85972,49847
78118,50019
88965,49915
60856,49933
74368,51247
73182,49936
145460,49894
73818,49833
60988,50035
88367,50018
60892,49877
61016,49754
61228,50312
99000,50198
60926,49842
98927,49858
73757,50018
160178,49958
76030,49937
60899,50011
74366,49987
60914,49962
73828,49836
173814,49798
112724,50113
156225,50003
86238,49862
104721,49981
155010,50212
76465,51074
118703,49964
60861,49864
114897,50162
61503,50082
61089,50166
131825,49715
148453,49965
147437,50045
60921,49987
62175,49841
127630,50397
61168,50043
61042,50198
115746,50046
103881,49962
143914,50126
115516,49768
74995,49913
61028,50129
62115,50007
145077,49781
106542,49849
221434,50252
60908,51106
60897,50106
61146,50029
60870,49905
73315,49949
60916,49834
131879,50106
88079,49976
60987,49899
88695,49909
119194,49882
62324,50185
60869,49823
73688,49844
61145,49880
89552,49880
118983,51103
75276,50151
73435,49916
132102,49791
60923,49965
60722,50036
61035,50056
87245,49937
205019,49903
87759,50139
73096,49866
61141,50009
106034,50083
73400,49882
60795,49903
72968,50032
171649,50038
103458,49959
116798,50250
61102,50169
89013,49924
89006,49993
61034,49829
75081,49854
140625,49963
119786,51113
187780,49989
99009,50097
86380,49768
114657,49846
100817,50059
185579,49809
100237,50030
216092,49900
104232,49984
104811,49941
77083,49991
85244,49781
60872,50109
88749,49836
85558,50172
117933,50004
117746,50218
102987,50291
104207,49918
181865,49865
115845,49992
125772,50170
126442,49931
335788,49785
72609,49918
60901,49746
74847,50002
85458,50040
90142,50020
116864,50139
87065,49839
94095,50138
90301,49825
61043,49904
128731,49805
145146,51108
86324,49863
130071,49921
77189,49794
74837,50114
105469,51101
73682,50307
186162,49927
197958,50084
61102,49862
60861,49809
61084,50140
90447,50348
60968,49836
61045,49968
156054,49935
61129,49953
87485,49986
74448,49891
76227,50151
89383,51018
74009,50088
87643,50097
60820,49888
73172,49794
61074,49868
76653,50056
146533,50194
60915,50074
75193,50035
75562,50264
62090,49987
77454,49837
60810,50017
166104,49852
185738,50097
141609,49928
61125,49913
60945,50037
88884,49797
214753,49983
60851,50163
74607,50020
101886,50275
73266,49827
101143,51195
113100,49957
161337,50399
86828,49886
86136,50088
74258,49918
60920,50080
60650,50044
87792,50019
93441,49940
73031,49815
251484,50430
78077,49813
61201,50055
73048,49875
62196,49972
72970,49806
159042,49880
101239,50091
60881,50241
155727,50163
61102,49846
74919,49874
75948,50189
60992,49887
73332,51020
149701,49840
61045,49992
76384,49983
107236,50093
89210,51088
104822,49972
96910,49918
93197,50004
61089,50028
60910,49949
60834,49829
115418,50080
73543,49826
76605,50129
74510,49745
104778,49893
104430,49986
73708,50101
348815,50085
88205,49944
88652,50015
169885,50035
60795,50019
87554,51039
77621,49822
188905,50108
86385,49918
61301,50003
90340,50467
61155,50003
88259,49956
259584,49971
115740,51037
151073,50170
74761,49849
131317,49885
76412,50030
76654,51217
86606,49835
61108,49860
60993,50009
241638,49849
115624,50192
89323,49733
88250,50206
181644,49735
104636,51395
127193,49852
60710,49920
112651,50037
61120,50127
60875,51815
195723,49848
60818,49897
104223,50053
178524,50037
173466,49973
75547,49856
84873,50017
87972,49831
75057,51164
129362,49819
60809,50117
110216,49833
60871,50026
60734,49724
231221,49973
145424,50126
61074,50062
60961,49922
103900,50094
314548,50049
158834,50204
303490,50204
176695,49776
89883,49905
90901,50046
101601,49908
114845,49892
103724,50139
132948,49859
74495,49965
118466,49881
86878,49948
60691,49916
102431,50288
61214,49929
62044,49986
73725,49833
102976,50190
61053,49924
60899,49858
60883,50056
89914,49978
166911,49930
60939,50202
72524,49718
75471,50006
77914,49924
145496,50183
132603,50150
73783,50158
110333,51043
140228,50054
88136,50066
85391,50349
60984,49855
61063,51299
61128,50085
157176,49783
162119,49839
119390,50094
88636,49917
60544,50204
86770,49814
90943,49868
86838,49933
148039,49770
118100,49706
73345,50037
77685,50217
209635,49891
85188,49982
118392,49910
92069,49818
61063,49965
120086,49937
98916,50046
125323,50452
87490,50073
60798,50239
175282,49976
129456,49906
88254,49714
108303,49951
61143,50157
142434,50048
72966,49872
60572,49901
87878,49973
90682,49990
103374,49771
90082,49905
94189,49779
145879,50117
75400,51153
102301,49892
72824,49909
193141,49940
263042,51595
77422,50010
160088,49931
60785,50137
61012,49974
103049,49999
91111,49748
73132,50102
75524,49838
61047,50325
102279,50003
61136,50043
105161,50003
276353,49888
87013,50006
76684,49991
103809,50002
60745,49918
60900,49846
106068,50119
62038,49839
99165,50140
60713,49891
73048,50061
87568,49887
102275,51097
255438,50002
127612,50400
130207,50013
60922,51030
143044,49902
88532,49705
73784,50086
120286,50030
78936,50156
85264,49914
76421,50016
99144,49914
61107,50126
105787,51349
113689,50094
74950,49875
61153,50081
114438,50001
115055,52925
89128,49963
131874,49949
99049,49895
115211,52754
89246,50719
87995,52046
61686,56683
82719,61948
144122,55013
61510,50106
150536,50112
274803,49963
90725,51143
73869,49903
114043,50103
81114,55586
68457,53115
88616,49846
75329,49966
104244,50166
106300,49970
88189,49825
239865,49755
60632,49838
129942,49734
73782,50247
119741,50249
61003,51991
74391,49977
73182,50073
61152,50140
104219,50163
60930,51810
74163,50305
61027,50123
60996,49895
131125,50108
163200,50198
61184,49811
61195,50003
61114,50332
72851,50042
115083,49974
212044,49890
158190,49935
130734,50044
88001,50276
74868,49875
171901,49841
60998,50042
116039,50014
104470,50311
340677,50029
60858,49786
89726,49907
165141,49859
60866,50195
61066,49990
118700,50372
60940,50065
60975,51087
60864,49939
74333,49818
61106,49776
61133,50349
60870,49860
113584,49945
100929,49992
99688,50108
74997,49974
90334,50075
65444,53347
76543,51106
61453,50171
85744,49872
183451,50014
130158,50223
90911,49909
61007,49720
73370,49745
89575,49793
77478,50137
84723,50058
134492,49945
62409,50322
86250,49982
91886,50019
137273,49936
61342,50166
60821,49890
61291,49957
135384,50004
60995,50278
61092,50003
113480,50156
86779,49721
88995,52059
61291,50182
87980,49944
86395,49996
60948,50154
88865,49979
89843,49988
74404,49933
60617,49877
92167,49952
143876,50233
90057,51891
90342,49935
60783,49894
88862,51369
81876,49951
65131,50107
86640,50195
129768,49990
102113,49817
133988,49949
61367,50201
113107,50111
84839,50113
144049,49935
61003,50023
77055,50040
61006,50257
73921,49997
133492,49946
76660,50067
130877,50050
61000,50027
60730,50064
61132,50002
117077,49990
95445,50034
100729,50125
117248,49924
60928,49972
73624,49854
108095,49872
118537,50066
77006,50026
174749,49976
100490,49955
61294,49835
114551,49981
74306,49955
61142,50025
73201,49977
62274,50212
85696,49834
72887,49965
61000,49899
199147,49868
80266,49967
101144,49980
61117,50177
85326,49956
105483,49863
118095,50313
112949,50021
84680,49849
89380,49895
195830,53232
61156,49875
164220,50046
61063,49795
61277,50236
61053,49892
74502,50168
99109,50067
77913,49759
62758,50119
61581,50146
106285,49926
166074,50145
73379,50091
89230,50076
130775,49964
76010,49862
107321,49977
61055,50046
88857,49845
174259,51588
73305,49993
160677,49877
101354,50087
146294,50042
61044,49839
90655,50340
123433,49746
102813,50046
85243,49784
61248,49913
115003,49763
102842,49961
61139,49903
61105,50003
90946,50053
72982,50162
102782,49891
167451,50108
115222,49958
211664,50027
61105,50075
60848,49861
99197,49898
125957,50198
87240,49789
89481,50130
99387,49911
114650,49871
74671,49961
89267,49930
60883,49936
61235,50181
60939,49922
146980,51099
129898,49895
106217,49852
76629,49930
126475,50204
76889,49983
156462,49918
60975,50065
72533,49941
144312,49945
61068,49856
60924,49873
248873,50035
60738,49960
160501,50129
60832,49837
61071,50464
188023,49846
159213,49959
60972,49896
112226,50017
161011,50066
128287,49850
172175,49780
87802,49920
94291,49919
118318,49916
60756,49910
103575,49830
117915,49952
175442,49722
61199,50227
153326,50446
86908,49942
156866,50047
60810,49892
159123,50098
61233,49796
61241,50204
60785,49837
76484,49842
77029,50032
101686,49864
60987,50091
89276,49786
102017,49922
146696,50146
217808,50218
118394,49957
60934,49930
168933,49864
60962,51168
121620,49783
77481,49916
118393,50025
60975,49892
73077,51384
86854,49989
102668,50059
73911,50154
60783,50335
60958,49794
61076,49937
75177,50051
170936,50265
113872,49858
76438,50023
132828,49927
74249,49950
61163,49964
129701,49930
77550,51329
165967,49980
162295,49887
115317,49846
231098,50294
97946,49894
155532,49861
72939,49817
60884,49867
131421,49891
77882,50161
105667,49920
102776,49962
73125,50111
114841,49936
61188,49984
60795,49934
61047,49940
74712,49963
102625,50037
60810,49805
154053,49922
61123,49842
60879,50098
60786,50205
78073,50042
126026,50106
109924,49992
89732,49767
100134,51127
91030,49794
394179,49941
75014,49814
62207,50129
101222,49841
73595,49941
213012,50036
60896,50020
157989,49896
60590,49762
130573,50113
60864,49844
60517,50262
126587,49813
127055,50229
172041,49903
135052,49802
230273,49933
89409,49926
60989,50166
60819,49956
61088,52048
93203,49767
146554,49947
72799,50006
74683,50233
92076,65662
77529,51868
76746,53074
92538,56639
106209,55350
108652,55808
250501,55606
90879,51475
60969,49908
72912,49915
170498,49899
87973,50306
75743,49687
61081,50081
75873,50028
72928,49876
195647,50111
88499,50117
120366,49973
63505,50030
74657,49897
76994,49931
60920,49840
61026,49817
133481,51961
60873,50058
60635,49932
60889,50035
196365,49985
114331,51882
73429,49880
164822,50071
156766,49951
132243,51787
72657,49938
74422,49934
90930,50022
102490,50308
218232,50032
114016,49747
106310,49996
199212,50088
77192,52929
90592,50085
130708,49841
61158,49996
76106,50222
75032,49897
60853,50143
60719,49888
60960,49826
88684,50090
102224,49852
85970,49967
102122,49831
76505,49889
111750,50023
60718,49943
60963,51112
118111,50030
115499,50278
143296,49950
121108,49795
253041,54024
67128,55778
79653,55555
154352,57474
144230,50057
61801,50098
153858,50199
103329,50010
63741,49913
61012,49914
179697,49918
73045,50170
165695,52659
123625,49936
86458,49954
60911,49794
189724,50006
89538,49969
99601,49893
77286,49883
60878,49885
75549,49940
74110,52177
60707,49866
61045,49954
60730,49909
73398,50046
113633,49973
89023,50133
156696,50584
60734,49882
126259,49938
88154,49963
61274,49991
101770,49890
144349,50195
92230,50060
160668,50015
60944,49973
74717,49883
137623,49765
90156,49904
61107,52434
118792,49879
116484,50019
103817,49924
128842,50286
114883,50074
61109,49587
73930,49877
98576,50099
74031,49791
62494,49958
74727,49739
60924,49813
99240,50063
130570,50061
93286,49821
60968,50050
61067,49869
73668,50173
86755,49875
104787,49823
133800,49911
61145,49949
158485,49851
90747,49965
91455,49852
61044,49943
60856,49967
99004,49976
144636,50049
74702,51490
61113,50214
131049,49925
227240,49910
100795,49963
73649,50113
77949,49915
91980,49910
61410,50187
86434,52042
100330,49895
87171,50013
86887,50582
86265,49919
253815,49924
89279,50017
88352,49979
158024,49833
90921,50000
125971,50098
61136,49965
85447,49931
188809,50312
131319,51041
102450,49901
61034,50235
60962,50228
87317,49678
102543,49945
160883,50041
73580,49997
279189,50312
142338,49766
89542,49879
99839,50041
75169,49967
61077,50126
113956,50048
105579,49929
76466,49994
74613,49980
86486,49995
61072,50501
104853,50352
75044,49812
200403,49981
160284,50135
61021,50343
89424,49834
157567,50054
88255,49915
60521,49749
115135,50073
100735,50096
60983,50099
73158,49980
73595,49834
61982,49965
225122,49941
60852,49901
88869,49990
61011,49953
60850,49705
165148,50257
61025,50083
60999,49901
180298,50892
115900,49839
73069,50110
88319,49823
60979,50117
88794,49977
60954,49974
60803,49798
60651,49853
142854,49918
162743,50108
134818,49783
72746,50013
132364,50072
74797,49907
230751,49928
74320,50001
61110,49763
61265,50173
61011,49818
73704,52971
75875,49980
188303,50185
81217,49757
104088,49799
181564,50049
92022,50734
221411,50013
89058,50054
95235,49992
75369,50024
73459,50076
60822,49939
77177,49804
86892,50205
85966,49878
76701,49971
73330,49878
60721,49856
126610,50751
91146,50060
151680,49866
100371,50145
89315,49887
163103,49833
116159,49941
104274,49932
184068,49916
60964,50928
73489,50206
139865,49833
73467,49861
76452,50062
75912,51292
149290,50055
74371,49965
61116,50123
61127,49964
88841,50041
90506,49927
90117,50092
131629,49916
78487,50126
60753,49858
78025,49999
104078,50002
61092,49917
60960,49931
101827,49999
87036,49850
242638,49988
131370,50127
72848,49899
60776,51342
60812,49923
75805,49829
194438,49967
126800,49975
91015,50090
60909,50008
73200,49870
73477,49958
60801,49788
170325,50109
60741,49983
100065,50056
73196,50137
157722,49859
117022,49966
61010,50091
60946,49841
75374,49813
176658,49986
103749,50039
76074,49889
86571,49815
162082,49760
61040,50299
61256,49995
73830,49928
61362,50188
61152,50006
72763,49947
73686,51311
140124,49788
76783,49796
61046,50313
112557,49816
90369,51013
101564,49977
144662,50147
262508,50150
60725,51032
61025,49852
91951,49880
146003,49859
134196,50029
62098,49910
60848,50033
117310,50303
60956,49974
136617,50015
61243,51401
61110,49866
61028,50215
73976,49959
61290,50250
78125,50042
166194,50336
114043,49737
76368,50181
73699,49856
111985,50518
60743,49798
73446,49806
60863,49883
86219,50065
116158,49881
61979,49948
61047,49918
61055,49973
73024,49916
265633,49800
61046,49935
111379,50006
60663,49853
112277,49944
60759,50049
156096,49927
99787,49931
157346,50027
91600,49851
102071,50077
60776,49943
87262,50035
207684,49930
87246,50036
129941,49823
77727,49981
61051,50032
60864,49902
89861,50096
162321,49782
164766,50150
60843,50013
60826,49859
61115,49796
210939,50290
60920,49805
128793,50032
75310,49845
60806,50081
122829,49944
60766,50038
74474,50029
60868,49854
72627,49718
141920,49966
237263,50056
145927,49995
60807,49837
62206,50125
61204,50343
61265,50115
61173,49932
60929,49877
123892,51778
92702,50150
61124,49950
89256,49943
76032,50072
86657,50174
101844,49977
60849,49937
60894,50072
75018,49920
74874,50000
234594,50236
74897,49838
72827,50059
188831,50110
60904,51156
251373,49846
78282,50098
60703,49870
247957,50201
75848,49926
61049,50235
335681,50045
191889,50200
61099,49942
97561,50346
104638,49775
126821,51357
60864,50012
157127,50011
105394,50066
87452,50005
179764,50110
60818,50142
100029,50003
60991,49996
60909,49840
75023,51062
104134,50342
75100,50012
117532,50071
154643,49949
62239,49973
75229,50308
77503,49776
60995,49897
130861,50009
60998,51105
114676,50096
157229,50084
199460,49861
89104,51147
60787,49802
119087,50073
88911,49926
76162,49850
75632,50231
74427,49931
73068,49870
181058,49887
102696,49999
78326,51148
76597,50006
60998,49934
73809,49972
162205,50020
60855,50043
102083,50214
91435,49966
178187,50205
75105,50294
60891,51300
61050,49865
249204,50041
158651,49941
60942,49854
87572,50188
155506,50094
60877,50206
145976,50035
60822,51330
73033,50143
75866,49981
88912,49738
61063,50043
74597,49914
179328,50058
61155,50087
73782,50243
89932,49972
101957,50488
77224,50070
165213,50262
100092,50048
284827,51263
75531,50010
60966,49941
123204,49774
61165,49872
188062,49905
124075,50133
60988,49868
101620,49871
60697,49828
142261,50214
189677,49826
92320,49926
76418,50022
87416,50249
139948,49884
422219,49936
258358,49991
61041,50060
100415,49921
121312,50176
101240,49911
100047,49883
159835,49883
61027,49961
73317,50088
245950,49948
100774,50016
77362,50008
124770,49981
178369,51103
60806,49872
107007,49896
117261,50381
61282,49855
60675,49814
87756,50046
192289,50035
181668,49803
117648,49873
103709,49862
60712,49869
85929,49821
60853,49917
75501,50113
76798,50392
108166,51186
74187,53257
129362,56558
64425,50969
73848,56151
61542,50004
120639,50090
143107,49799
132545,53785
160326,49962
61049,50107
77962,50153
147810,49880
62266,50295
76035,50033
61564,50139
75177,49946
76351,49987
60927,50325
119060,50191
60975,49945
115945,50001
73941,49828
101193,49881
103525,49977
129660,49997
73189,49892
101578,49878
155377,49927
60988,50115
60998,50163
61067,50011
61133,49938
60652,49848
77494,49751
102986,49935
177259,49833
168682,49872
74561,50017
133018,49882
60794,49838
61182,49833
77917,50003
90289,51157
77651,50095
163015,50022
193358,50003
60903,49809
88658,49974
121252,49874
119371,49778
145680,49886
205938,50201
61095,50203
60961,49825
77024,49864
222668,51366
297156,49909
112847,49824
104039,49958
219755,49946
86495,49964
60782,49909
101923,50037
73866,49862
61953,50086
61139,49917
73694,50229
143211,49971
60735,49989
73622,51220
114941,49957
61138,49829
87215,49731
86849,49758
60783,49839
60940,50217
100316,49884
61121,50016
60852,49979
61072,49908
61044,51108
186175,50083
74709,49971
61098,50032
118953,49906
83568,50025
212396,50108
183174,49957
99250,50226
127153,50361
60919,50039
74026,49795
74101,50144
61124,49980
61000,52435
61375,49917
60560,50303
78267,50033
90394,50004
102751,49829
92313,50101
86851,49842
60776,49938
60935,50020
73319,49760
74834,51234
86234,50236
75405,50301
73888,49897
60920,49884
76901,49874
76415,50148
177920,50068
104907,49805
75108,49849
76159,49966
105697,49908
61009,50101
289031,50136
86115,49899
88937,49898
60932,49787
73416,49826
61290,49858
61210,49879
73447,51064
61025,50059
61074,49919
73940,49939
61109,49877
77933,50105
91547,49817
297570,49995
145850,50325
61048,49925
119849,49935
61128,50247
74053,49709
93046,49789
127965,49804
142219,49737
73034,49801
60663,49647
60703,49998
60763,49843
72947,51180
126175,49888
60818,49875
61140,49891
86679,49950
61159,49885
89168,49963
60895,49974
116947,50218
158294,49866
97295,50869
98909,49903
61050,49983
60979,50561
121565,49981
128485,50891
61063,49998
155966,50279
73347,49844
92722,49764
76245,51042
78240,49894
117686,49784
239254,49912
99586,49862
171587,50037
74583,50005
172771,51953
101990,50358
117559,50095
61013,50044
105236,50367
138487,50199
90117,50039
120597,49893
61047,49765
100005,49985
73602,49929
189871,49856
211096,50297
73420,49798
142463,49898
93210,51234
207057,50321
98147,49895
73540,50051
87522,50049
61844,50282
72915,50440
101947,50017
92256,49979
117182,50024
87210,49866
100331,50108
75221,50035
90260,49808
60929,49908
199788,50001
60956,50021
60928,49901
127194,49929
73652,49790
190277,49922
133527,49910
78100,49897
61071,49801
61213,49870
90636,50070
85745,49989
87985,49935
103142,49855
89303,49976
60832,50670
186276,49978
124634,50032
100372,49678
124083,49994
111798,50076
132894,49941
87437,49904
88057,49874
129979,49944
72867,49886
100780,49801
182423,49878
113776,49895
74359,50075
90184,49730
102435,49777
61053,49990
73104,51086
60911,49828
143693,49974
74287,50121
85045,49930
85913,51099
153196,50016
78011,50085
131132,49734
60941,49897
99217,49812
138569,49849
61043,50083
169024,50210
116080,49743
144601,50159
73389,49913
90266,50107
212591,50251
192186,50122
61298,49766
61141,50001
61157,50085
188349,51313
146347,50102
208356,50500
101293,49999
61044,50173
89121,50275
143129,50020
60861,49940
77361,50494
102351,50314
126814,50296
74871,49846
105433,50154
98665,50005
115245,50903
74353,49713
75543,50027
85805,49938
61051,49834
113634,49871
114475,49896
60726,49984
75333,49950
75107,49824
85165,50100
62246,49894
61032,49986
74131,49971
61048,50190
60979,50005
163646,49821
173244,49976
154258,49934
61105,49894
73904,49803
221125,49986
88680,49959
60949,49964
151251,50050
254192,50117
217881,49957
85574,49960
125155,51035
197330,49927
61119,50019
89362,49849
93124,49927
62035,49890
88890,49865
91745,50057
61294,50058
88609,49957
160222,49847
60927,50075
86559,49893
183844,49932
76549,49943
130061,50242
89372,49980
74204,50021
88896,49909
173169,51303
