Signature,Verify
401569943,673897
401608287,663194
401618285,697766
401612854,676386
401592035,671063
401550270,668527
401616764,680165
401551536,653597
401631226,668544
401539589,666986
401772425,677940
401606290,657591
401623200,682353
401667473,640844
401573374,673222
401568631,647041
401580564,667349
401643311,651132
401583883,675502
401658631,683626
401661505,682842
401584202,707706
401639711,681446
401583490,674294
401653263,687507
401650290,660351
401599094,696918
401589544,669430
401640739,673488
401698377,664300
401645057,673571
401700511,668845
401599106,666178
401645031,656783
401625916,670606
401572036,664229
401601440,649719
401528404,690187
401749242,682385
401602353,691431
401654475,645496
401620789,671884
401627673,674629
401644654,655643
401591610,667049
401586791,642536
401524751,674176
401687555,684863
401613926,685715
401582361,659837
401576028,665478
401546521,663232
401596954,655280
401584511,669362
401608454,670614
401570288,679219
401661824,678880
401636605,676708
401606339,658713
401748032,662353
401558095,672667
401614807,692495
401589229,701313
401585277,643128
401550609,666937
401578885,695324
401597847,657305
401535317,649327
401603478,684757
401527947,662367
401790647,683962
401731294,679730
401638210,673687
401675024,673990
401547423,701977
401669730,682341
401633179,661351
401679641,660616
401628861,691048
401607589,659471
401569976,663178
401648443,669393
401609730,671122
401565925,678378
401734548,661594
401655940,666657
401666958,677485
401584602,669561
401546798,694852
401577312,675177
401564612,635735
401563487,664781
401550449,663557
401685173,679114
401613974,664863
401624220,695765
401580176,656000
401606196,686902
401621522,679543
401595743,698824
401568176,655045
401531851,669042
401595121,627449
401558830,660430
401576750,682261
401556331,658044
401562819,673184
401572008,678869
401582082,667255
401556534,650558
401599096,666105
401636517,672466
401599575,687390
401585404,656682
401621437,701434
401593840,672292
401615533,669304
401599912,665758
401588187,687923
401628977,666977
401602333,691402
401649587,696731
401653002,688235
401644002,707755
401586176,704385
401616952,653630
401605378,657380
401582314,693743
401586664,672379
401542794,689114
401675598,672160
401580242,691566
401635860,669691
401565206,631007
401612457,661895
401576457,667521
401565881,659904
401596153,685597
401511600,670634
401658911,663091
401611329,695665
401675787,669116
401606951,662489
401580317,693592
401603222,674230
401644456,652972
401639920,679938
401609301,670536
401665879,647798
401584596,690578
401624698,678311
401631908,663938
401561623,671144
401581049,681682
401556654,656179
401677823,682645
401595593,671276
401675384,666443
401581204,664681
401580082,661403
401603305,662714
401551363,666270
401597536,681219
401575044,684316
401570828,682432
401586513,655844
401620695,666137
401617214,659549
401552496,677047
401573682,686523
401535129,663736
401531223,658186
401598464,672818
401531914,708633
401586469,698248
401549357,686123
401660134,700839
401565229,671543
401628686,694108
401607253,667146
401654750,677588
401635320,665401
401638498,659815
401569895,671192
401559888,671134
401664511,651791
401588285,677630
401611670,679374
401581496,663948
401571250,646368
401537454,649990
401556684,680149
401514503,665928
401656555,698546
401702098,680624
401601220,663967
401835801,682330
401661156,700330
401662871,659088
401574960,701456
401579457,662596
401690943,688373
401549773,653584
401617716,674264
401581647,647686
401616936,666621
401600012,670828
401590148,682444
401581455,661196
401533757,635608
401543042,666227
401548730,687563
401629645,688186
401625035,673490
401644245,699180
401594411,671084
401627482,630746
401662420,674294
401639558,655865
401749997,675604
401622135,672234
401652969,697799
401651915,679134
401584129,682319
401641400,658642
401545614,661653
401555392,667354
401579232,687222
401582399,675134
401607633,683662
401570960,680920
401636561,676243
401572894,656897
401595925,668277
401533103,683615
401589560,671531
401565017,656159
401616380,677579
401596950,668224
401506295,664876
401590689,688782
401539600,664995
401547786,671308
401539174,654904
401583082,682556
401558598,688809
401577879,651669
401575718,652387
401562249,676495
401663447,671801
401588812,662734
401577016,657666
401599092,654417
401561900,702594
401602226,673405
401549579,661605
401587596,673775
401534179,664136
401596749,643560
401576709,676777
401558373,659239
401547749,678297
401548490,659724
401607642,661112
401519724,643905
401512240,665245
401559193,667861
401615531,670618
401614701,665619
401565627,668610
401599085,656104
401556875,688514
401572426,635827
401589728,654153
401553511,656953
401572797,667308
401633837,675153
401552732,675453
401579873,666470
401604925,672066
401551481,694318
401557041,674356
401605070,658367
401564594,665738
401564576,662860
401556094,683060
401561326,678436
401537088,661663
401582019,689385
401590989,679272
401583770,690692
401611591,662338
401599897,693569
401643638,690178
401607932,678532
401681491,675815
401605645,684234
401591766,639678
401563161,668009
401681661,651460
401661610,662905
401608710,678377
401671354,685066
401600912,686643
401633117,652060
401638460,663513
401714605,672378
401615717,677765
401615430,671893
401601509,667117
401597920,687975
401569786,691742
401569603,672438
401673060,649363
401607889,692451
401633753,664528
401665710,659834
401581449,680039
401716789,704051
401658976,643283
401643914,664036
401571074,676021
401640139,663874
401596161,663462
401598248,677974
401635450,672296
401554307,671561
401601064,680978
401550669,680143
401591006,673998
401649910,682406
401604009,681082
401582031,668114
401588847,647828
401847871,672158
401645483,677966
401633509,677257
401759789,679060
401637836,679658
401607408,674190
401586457,666534
401680024,655638
401613981,692983
401692700,665378
401567058,656365
401582902,648928
401619452,678325
401556995,679964
401638769,663828
401627763,684214
401681196,667918
401589513,681743
401637313,676995
401609038,645520
401612242,676178
401618688,661985
401545661,675236
401617361,684191
401652833,704223
401664445,661302
401628860,680144
401640672,690966
401612974,646277
401594225,695230
401626522,674242
401589067,674415
401572222,677129
401565066,688539
401646717,692336
401606695,671758
401578231,649898
401639711,667051
401567631,684522
401605416,676570
401621922,682242
401598601,674062
401577880,643193
401605510,652016
401597823,644907
401582029,679533
401643707,676898
401587174,676427
401643585,681562
401595145,679575
401594053,657143
401622058,676436
401609253,689349
401612500,665566
401589011,667086
401606140,665534
401675269,647217
401637286,675268
401599050,678468
401597389,658295
401606418,656065
401595586,656536
401636036,684447
401617867,650828
401582019,642600
401616473,666718
401633140,678526
401579957,689785
401621630,655450
401561536,695491
401582615,671278
401622797,648870
401578174,669256
401581236,667874
401523094,656714
401602147,668748
401589569,672074
401560267,666568
401566367,655562
401540865,648636
401937191,671885
401620356,649247
401633306,650170
401639060,690538
401799598,679256
401689436,665084
401651149,652336
401589080,688339
401642489,676974
401663430,659656
401667696,655983
401615826,668995
401619287,648607
401580488,673239
401578277,646245
401570613,695268
401603524,662865
401541138,678913
401665196,690473
401640120,691328
401601771,681583
401625817,663448
401556071,649398
401688398,667597
401596059,665675
401707344,667375
401620306,673320
401656647,690049
401671171,665639
401641315,721458
401635387,671811
401522655,670721
401556246,676021
401623700,683323
401586028,681629
401616262,672753
401534518,659092
401576183,684988
401554180,680911
401570269,657825
401552209,672680
401615293,652530
401585979,691910
401579827,681851
401628912,665151
401600165,701816
401677721,671451
401612108,683018
401631869,673522
401637203,655734
401581121,674612
401677027,697404
401604655,677607
401557052,677081
401585594,680379
401657193,673586
401611377,688319
401700433,663742
401629070,672316
401587586,674374
401610016,678135
401666406,676354
401623251,689111
401638461,675081
401596261,678767
401616180,674487
401545703,696588
401625801,691983
401547361,675590
401574544,659018
401576700,672618
401528031,668544
401563537,669942
401656065,655158
401611198,683921
401596404,672117
401562648,686630
401582287,663824
401584768,688617
401523354,676095
401661400,665516
401607505,678898
401582051,669518
401608188,693366
401591245,676145
401665051,682393
401637875,674763
401590316,678855
401623130,675344
401580868,664418
401623802,662327
401600995,667241
401584898,656029
401608947,661013
401595784,655253
401577548,669569
401614382,670664
401626258,657587
401656631,642773
401593540,661481
401527278,679620
401636799,664918
401546017,665147
401598268,657204
401570444,671096
401552170,673479
401527906,652875
401527922,653754
401564919,662578
401570211,660969
401558214,666572
401523860,666750
401591404,677879
401608196,692186
401555916,650754
401627031,667817
401581821,679234
401624374,671047
401622493,655305
401624821,666996
401579455,680131
401598276,668798
401622078,682961
401546246,648677
401596110,659248
401564143,697604
401608004,672387
401614018,663747
401634356,687762
401616968,654170
401571508,661813
401641907,653767
401600871,689732
401592073,687392
401597600,676143
401622336,669444
401638751,691768
401610256,673247
401686787,677455
401608568,669159
401671222,676365
401577792,691657
401574878,676149
401634686,670096
401590675,684966
401685235,688280
401605974,687306
401608999,658871
401625968,665440
401612646,659603
401576406,686721
401672477,683446
401557507,674892
401566289,649986
401509379,659073
401681216,685860
401662794,662574
401630782,667720
401673072,678410
401660527,648218
401594954,674448
401574468,698480
401647445,675065
401680398,682542
401655815,658132
401683600,665371
401662980,686410
401619538,687222
401628730,641223
401589144,681757
401605369,675238
401622203,681772
401591415,708713
401587753,672447
401624105,676481
401644063,666853
401603037,661809
401730060,677466
401611915,664940
401601504,670636
401620413,683078
401577171,639728
401563666,684207
401583743,685369
401662450,667101
401590129,686996
401613672,678313
401568561,657948
401661245,681567
401603396,654959
401649041,665254
401668653,664347
401714552,692035
401680272,661830
401668939,681181
401696824,674955
401518984,665941
401642771,712213
401712377,684429
401655465,676316
401657937,649810
401618093,671429
401654914,672211
401628436,687742
401693019,668932
401606779,673454
401722784,676880
401697659,683353
401617815,660410
401584588,670553
401604567,665500
401645499,675387
401640456,697869
401730299,702841
401612866,689150
401582153,658915
401564139,678930
401567355,660181
401577456,675091
401583431,665928
401637025,670566
401617537,658717
401574966,676869
401631905,693540
401648734,691101
401682182,657447
401590817,676424
401546324,696987
401590736,692765
401603895,678685
401615355,670352
401591150,673424
401818260,697263
401561281,663346
401554593,684952
401629773,665798
401557877,687110
401533881,674230
401562577,667177
401689395,665803
401561439,686317
401553858,684672
401604014,669345
401549907,671462
401612998,666103
401560711,678556
401601383,704363
401646511,681727
401570840,677276
401644381,674923
401600060,672611
401904632,694047
401711749,676212
401618537,649935
401664355,713951
401616357,665545
401581347,648200
401564181,665788
401628314,672338
401604730,692177
401593507,662442
401628719,664153
401568403,649187
401565596,687767
401531446,658746
401568615,675242
401520952,672853
401605855,664272
401698175,668149
401620289,675179
401659102,673556
401623775,671679
401564218,674339
401569098,663269
401781908,671700
401691255,674911
401793765,692556
401752243,681687
402437391,706797
401564307,696305
401685697,665868
401681236,670082
401573860,703420
401697773,675136
401706528,656009
401651664,674276
401622991,654901
401693306,657870
401593823,668605
401600721,704535
401590550,651968
401612728,664273
401616106,657900
401596086,658180
401710972,670244
401636263,672109
401689298,700796
401659833,667391
401690416,694406
401676062,662250
401637100,656702
401690047,672591
401573274,680676
401584245,665612
401611747,670058
401622704,682868
401855331,693341
401623567,673857
401582733,685218
401601305,692853
401613147,657688
401560623,680925
401719323,670415
401725693,692215
401668581,686506
401615960,681696
401641200,678778
401762546,695379
401666516,670156
401592632,670765
401537995,660852
401667137,674075
401632973,676616
401658830,656640
401648568,670046
401633453,672839
401565949,668958
401585188,667781
401626235,700300
401602856,681829
401631565,704411
401658612,695454
401643611,652450
401713294,688697
401640250,651375
401576527,655031
401609974,658122
401580076,663390
401635127,657759
401614353,656139
401597910,680884
401584119,671399
401619215,687914
401566749,683128
401586614,679578
401611051,682710
401625107,671984
401577236,661762
401704579,660144
401704905,662714
401648828,656155
401676717,672740
401598618,672853
401659177,653965
401642782,661189
401577430,683240
401562654,682853
401568584,673684
401636181,646696
401599570,655475
401637666,704423
401623282,688545
401586606,684505
401569035,677310
401584847,671308
401580905,669475
401588596,669069
401664272,689206
401619730,679119
401592924,676266
401584927,678585
401616362,665152
401674691,699347
401635658,665695
401660423,691352
401611394,672912
401665418,680467
401676624,660704
401645440,667315
401643324,688392
401592489,667892
401612220,663082
401571882,670076
401569412,665286
401540261,663046
401635320,690327
401595725,667686
401594156,670268
401600976,677649
401564135,653574
401557054,686985
401603056,703367
401566831,664618
401604004,676356
401575491,680731
401592031,688748
401571563,673005
401624753,678901
401548418,666285
401633783,696999
401646855,691378
401679308,689412
401704284,675581
401646365,684387
401653751,664632
401588003,663976
401731373,661301
401589339,699375
401627745,642118
401625797,675911
401579986,662102
401601357,664291
401568379,671868
401672582,662055
401643378,683154
401647852,670660
401611883,650635
401652079,675096
401718990,629982
401667996,656150
401627799,672397
401592545,673986
401673461,661827
401633865,663976
401666722,682665
401911307,668148
401728892,670998
401598823,664898
401544006,671549
401675527,700528
401681174,674494
401702335,699584
401675072,697056
401682082,672430
401563660,671241
401616859,691227
401642977,672404
401633341,673396
401590744,693569
401611976,660938
401664741,682755
401657448,663232
401598116,668070
401571567,697566
401589312,660998
401611038,660772
401591029,687873
401548423,673280
401673297,686420
401675335,684025
401688052,670072
401613832,679523
401661055,670486
401578248,663269
401660091,680087
401615552,661913
401661737,694641
401663230,662550
401627452,668070
401749001,649881
401665547,666274
401619951,660278
401637027,674444
401594408,671623
401599127,682049
401600235,670801
401575711,653644
401638813,671189
401691604,677900
401589054,674990
401721469,660674
401596716,685040
401586801,657816
401614675,675919
401596379,667216
401568901,658779
401605924,661421
401666647,650823
401641537,672981
401640650,684143
401642761,672649
401621550,663749
401619055,689625
401612313,669233
401600182,681338
401589036,674368
401683594,669749
401584697,686870
401615744,661983
401606178,663463
401603496,670972
401602752,677702
401550687,699846
401625332,683189
401618335,689445
401667012,682003
401622322,664969
401564965,674483
401574906,683169
401603078,687831
401624992,684185
401618206,672380
401587409,644742
401626435,665863
401558707,693387
401646991,673017
401623627,686433
401612364,681238
401589054,693061
401628805,686492
401540665,662372
401550583,674173
401566031,660989
401549505,651573
401647237,662740
401572034,648681
401607525,670225
401589119,680125
401547098,670788
401576541,662244
401554686,662634
401624386,664034
401572805,667961
401645706,665882
401633132,698465
401636205,703480
401628295,689893
401642525,662736
401654805,662176
401598343,667439
401637724,679086
401592424,670675
401679904,663983
401611431,689964
401623952,687579
401594333,671262
401530885,677535
401577879,678205
401557365,660498
401579671,642370
401610139,706653
401659624,671435
401630125,666376
401625046,667176
401624812,683018
401596603,662534
401562291,670303
401571046,690444
401567717,671122
401586605,657604
401628905,689393
401610136,694881
401528587,677758
401621170,686117
401572659,665382
401566775,667586
401624880,685488
401581349,685754
401648714,687008
401649319,683009
401611270,684456
401618267,668840
401572206,672330
401621568,658896
401516194,663846
401580897,681159
401566137,693371
401592683,685942
401587946,664436
401674027,666923
401621839,678847
401642652,677600
401560502,688940
401592943,667862
401608051,669118
401600967,657747
401610382,688681
401566407,675625
401657467,691519
401649104,671188
401619630,664591
401593840,653503
401640079,672760
401638509,674397
401646026,678833
401620152,660078
401659963,660070
401725799,688739
401595056,695449
401655832,676515
401596131,655874
401554186,678572
401575161,694943
401543645,656486
401570314,686927
401619322,672833
401670009,648981
401673717,666861
401634975,668422
401633364,663836
401614396,679221
401642706,673617
401631437,649218
401626007,660645
401618583,686583
401654617,701496
401644609,676194
401606099,674809
401812917,680147
401683661,667613
401723109,686402
401686726,651774
401685221,680078
401647544,668145
401572595,681217
401666150,688613
401593598,665673
401663335,677134
401642913,671251
401590045,679077
401574271,684380
401663756,674193
401656035,659018
401623089,657067
401690931,648604
401696309,645675
401626712,681861
401594811,683099
401640176,672951
401657779,667497
401604736,687431
401696066,672489
401712844,707020
401730604,689425
401658118,667719
401695719,668857
401678985,678336
401830937,673460
401728415,677068
401646831,678231
401624245,662729
401618224,673920
401738416,697816
401630236,668459
401722205,665623
401688936,655798
401547539,667733
401602280,682229
401610553,684120
401594172,680230
401634899,640991
401674897,679435
401607422,694033
401589937,667373
401594466,657665
401586123,668760
401609705,665629
401562842,666373
401588524,673485
401560526,685201
401659296,669107
401710688,668682
401697309,677928
401617467,685896
401592126,676198
401673228,662384
401668651,661495
401786763,682075
401715968,673243
401690699,673164
401658656,679445
401698792,683893
401677100,676640
401658764,677052
401627781,706334
401590092,679127
401616638,694427
401647743,659942
401623708,683584
401736338,680248
401685889,670861
401701033,654829
401664405,661254
401687422,670083
401590718,669396
401681055,665930
401690359,685591
401639468,678876
401721932,682451
401641691,663679
401883106,679380
402080652,701994
401743463,686332
401661681,653882
401705323,676745
401710821,670214
401729159,657533
401680706,674821
401689846,665386
401659269,663322
401921514,666570
401690456,661717
401707581,682048
401634547,664596
401652912,661724
401753597,675306
401968393,679986
401666342,667587
401727114,679802
401650167,661088
401606069,645670
401643797,665798
401628196,651695
401660651,686400
401664441,690260
401733967,677705
401609798,702999
401603906,661432
401656356,689848
401610020,669366
401627576,685505
401640899,683214
401616403,675608
401608032,682386
401639286,700079
401695552,665704
401644848,683801
401700602,651327
401663321,675226
401714293,695624
401647761,679324
401617302,660437
401643445,653889
401559707,683023
401810414,679373
401667511,671526
401620328,673951
401638429,665589
401650355,690199
401629200,664150
401623510,701800
401619176,665453
401613008,657110
401654277,686782
401663899,680977
401744626,677965
401634408,662740
401637659,662414
401643286,658807
401596243,666875
401579863,664624
401662915,673240
401668779,683750
401692610,658056
401719695,652329
401601214,653891
401634626,677959
401607663,663877
401681018,669007
401618638,674333
401623839,668800
401707534,663755
401641006,652052
401621122,679411
401667039,672992
401582216,679149
401595325,673416
401608764,655655
401629528,662443
401666862,685813
401721236,671889
401664521,676197
401633823,663618
401664684,665951
401633234,679386
401665735,674049
401609511,687509
401652887,659336
401610746,681491
401626005,663204
401653889,675514
401624798,669224
401590108,674682
401629893,669129
401595624,656474
401572077,666015
401618751,687156
401551573,681497
401567394,683348
401604421,677468
401519589,650775
401573525,674542
401542868,687465
401568114,664399
401544634,693119
401542093,666246
401529356,668384
401566726,664742
401622889,659874
401559492,683013
401592802,655750
401584194,675315
401549637,663734
401575021,651392
401534847,641856
401541093,662571
401553847,667776
401602902,664426
401579327,666282
401577332,695859
401628787,693173
401596231,663894
401604131,670490
401550082,670339
401536560,653486
401583106,663660
401628523,668947
401653087,676219
401611272,670138
401660822,687751
401599284,681572
401616664,642987
401615017,675141
401638013,670882
401630620,650791
401648673,689117
401639585,670438
401587126,682410
401665622,663517
401613800,654501
401678519,669582
401645136,685472
401650547,677133
401674757,678404
401617098,692944
401667370,666300
401713127,696656
401609212,690656
401610264,646440
401600571,675219
401594108,661383
401574877,676735
401591601,668956
401619166,672630
401614084,684961
401621347,687693
401613806,697512
401583444,674339
401575598,674930
401644288,677060
401639988,687507
401588902,678032
401608088,686580
401721784,689610
401633010,665756
401695656,675641
401658093,680898
401619721,649585
401594685,662340
401615236,676442
401580836,658647
401646353,663943
401630126,656352
401599745,662605
401619738,691419
401683738,669218
401640708,665572
401589147,691419
401586191,660498
401583620,691338
401605974,673342
401641248,682893
401628899,680868
401581246,682208
401580363,694065
401618895,687781
401577228,668910
401563386,668973
401624011,678620
401602228,660962
401542782,668467
401647711,672785
401589797,673261
401765368,675258
401639895,683392
401600748,679853
401615294,676205
401651601,689241
401661784,700644
401629413,667817
401720529,658518
401627994,663090
401628885,685886
401632468,679904
401734262,697869
401706937,661044
401665814,688049
401671189,686004
401659742,673663
401690450,680713
401689020,668862
401764139,676370
401702224,688297
401635678,671016
401661316,668330
401659387,649023
401679936,693571
401608610,656383
401717454,663081
401618879,671756
401668723,657346
401729827,667567
401609805,670660
401702074,682415
401719042,674334
401671975,692658
401612242,706175
401676623,660369
401637873,665585
401639212,682066
401706914,678942
401740334,672281
401603145,660382
401634072,668967
401591444,685721
401672979,681181
401674876,668012
401670352,669745
401608196,685032
401611751,641885
401623383,665147
401650182,692167
401564433,665765
401583020,661991
401596844,659451
401639421,666337
401691344,661952
401625517,679270
401635523,669894
401631654,666918
401625168,670621
401596575,653960
401542406,670751
401614847,680372
401599659,671584
401659220,656222
401590800,681787
401644088,656695
401626450,655880
401591311,649906
401539987,695295
401527041,722390
401547244,664044
401577034,690259
401586763,646908
401594656,675292
401576005,685858
401545867,644354
401525078,686874
401556260,671291
401535758,679403
401622134,672586
401583085,660067
401657386,649851
401592917,686918
401620418,668550
401635309,684923
401598676,666008
401558002,662788
401603490,694125
401613195,687704
401571163,659109
401603062,673266
401612559,674838
401541830,671235
401573299,674059
401561736,658860
401573799,668983
401611952,677934
401711196,670024
401722561,686870
401713873,698243
401605926,667757
401585100,664899
401594478,648652
401549093,662513
401582366,680423
401587634,673212
403582743,699511
401665415,633693
401732963,673618
401682531,678214
401627870,675950
401619661,659823
401569640,677386
401687235,681034
401587924,680518
401542886,672676
401622245,672924
401610174,676831
401640145,655225
401555039,678283
401717398,683009
401618367,652559
401711331,670960
401626741,689056
401585347,672704
401635760,672024
401617001,667733
401692347,685744
401580401,644483
403078994,664367
404228901,667064
404286078,680193
404283410,674083
403933984,645324
404257378,669789
404288154,651914
404233924,668723
404473681,652128
404396532,676525
404361464,662777
404301856,662401
404283758,664062
404156729,652941
404219933,698155
404199054,668261
404221950,709642
404278495,671163
404184917,683743
404244157,653572
404217738,676216
404179462,660671
404344858,679423
404305315,678312
404261187,689931
403905949,686313
403433010,704929
403479668,654231
403429919,674884
402742446,674691
401538652,678937
401598218,680009
401762322,678669
401640718,640561
401680143,671021
401630498,671434
401627609,657252
401687117,682433
401729415,669730
401667402,657167
401586164,676071
401601309,657089
401575492,662275
401573384,682361
401621256,680587
401652305,663331
401659716,676886
401667880,673726
401599178,699195
401522932,647096
401599350,677008
401591383,673400
401730345,658179
401670255,666534
401574551,679052
401624082,668116
401592439,657247
401587240,681758
401627495,663524
401593821,648311
401564333,671670
401593499,675669
401685948,666344
401632505,676455
401608699,702259
401593116,665680
401576945,670784
401655965,705413
401525765,658406
401598845,695157
401563795,671175
401666631,667253
401607764,677899
401555615,666907
401592061,669843
401550503,673471
401577495,678504
401553124,643535
401582689,666469
401587617,671030
401608348,666699
401576935,670682
401535911,663516
401565506,704551
401586272,649047
401594439,658740
401558223,660807
401576199,681802
401579320,700127
401663505,673424
401684050,661451
401676388,674050
401654632,685746
401619048,669345
401712838,686866
401632249,659074
401766882,684894
401713716,652815
401576376,666532
401621800,689843
401571502,661177
401604928,672498
401620289,685458
401592959,670103
401571336,663514
401565255,661678
401584560,661186
401577541,684927
401634871,691503
401621691,690677
401560808,671911
401608770,666494
401571818,656090
401578061,675352
401526504,680245
401518832,660719
401525848,667268
401616856,692438
401597750,656778
401616677,702302
401655865,670548
401583571,682715
401639690,668039
401584381,661447
401599996,664223
401620885,653932
401607129,687365
401610748,661778
401612642,686832
401626086,659157
401587119,679889
401562041,662575
401550042,660534
401559188,676202
401608475,662718
401592148,663691
401602180,673830
401553297,654836
401540830,665398
401538393,693883
401580707,668663
401570679,645208
401571416,688468
401555845,666399
401597963,674415
401642602,661467
401613736,692187
401854862,676703
401612898,670747
401675309,687543
401641128,672649
401667992,692173
401688167,657240
401675684,669023
401594308,651889
401592155,675793
401670472,665159
401627772,668113
401572901,685071
401562111,682016
401593153,655309
401612193,665114
401538446,664974
401583697,667151
401580094,676285
401622850,673070
401705916,670326
401664282,656237
401595278,660460
401541186,716512
401597069,672572
401623213,680727
401662065,672716
401599997,663205
401638916,690571
401635163,690076
401641373,680278
401671591,662655
401629474,677532
401616783,694479
401665531,693684
401700014,679013
401637788,672132
401569882,696381
401583174,650990
401571648,692750
401629458,668002
401578960,666452
401599210,656207
