Signature,Verify
72748,49848
100033,50200
60791,49858
72220,49791
204065,49763
120645,51214
98880,49830
142276,49948
113215,49931
60531,50008
129869,49882
164791,49806
159254,50076
185817,49905
173248,49893
114651,50293
87767,49801
136644,49644
60532,51629
60533,49715
60612,49635
103993,50157
89614,50217
168982,51250
85479,49806
60646,50118
61096,50225
60694,50057
102829,49839
226855,50003
92508,49849
86668,50041
75478,49865
106739,50045
113899,49703
60600,50158
73932,49864
102455,50153
60773,51208
103260,50153
124516,50157
77239,49859
120309,49780
60562,51587
85561,51432
149681,50051
96998,50042
148882,49940
74529,50165
156728,50106
86784,49903
101425,50027
147549,49985
73839,49675
60671,49688
97442,49624
101840,49796
146781,50149
89832,49839
60640,49795
60705,50080
60413,49665
131815,51685
73446,50056
77614,49767
119601,49914
72783,50050
60321,49781
60764,49788
60506,49973
102815,49917
85695,50024
147832,49748
73535,49832
72387,49705
76998,49894
76586,49715
75211,49984
121417,50398
60494,49856
60787,50178
60586,49997
60691,50186
143731,50998
60670,50036
90614,49912
139373,49676
60490,50033
74357,50365
60677,50055
72450,49945
349984,50424
88597,49701
77364,49839
88701,49964
72057,49945
75829,50041
60699,49797
60599,51057
199799,49816
106923,49901
60687,49776
100035,49927
189138,50274
60462,49842
74054,49880
205665,50092
142524,49969
315156,49930
60570,49788
130809,49963
85479,50109
99333,49928
117117,50144
144221,49974
77229,51251
73085,50029
74143,49961
60652,50222
173969,50020
135995,50012
115634,49882
74561,49849
112496,50046
77282,50394
78806,49693
60652,50075
73938,49905
60833,49967
60690,50157
113580,49854
132372,49702
72405,50338
75002,49979
60711,50032
60837,50139
87308,49836
115506,49863
115672,49995
60651,49926
117050,50297
204053,49869
278449,49648
162344,49929
135989,50461
85310,49817
119925,50106
90503,49951
84636,49979
144878,49749
101857,49994
60569,50007
72524,49983
60530,50087
74740,50038
60690,49841
271350,49801
145289,49763
61800,50008
60539,49856
60681,49925
60779,49866
87754,50100
73829,49999
250674,49976
99300,49949
255867,50021
75588,49681
60820,50266
73162,49979
112387,49918
60570,49832
87795,51183
90937,49880
76765,49906
153651,49887
86150,49970
167505,49878
60641,49834
60624,49849
60558,49942
72457,50215
116304,51101
73666,49962
86315,49786
74755,49838
117112,49931
100145,51026
60802,49928
90041,50043
411714,49907
118311,49984
154841,49871
75077,49708
103039,50049
87314,49992
99137,50040
60519,50212
77268,49843
60515,49937
60673,50004
108949,49958
103558,49902
60931,50155
215828,50303
115482,51532
74304,50271
77982,50296
132610,49819
149960,50096
208907,49790
60410,49972
86506,49942
73521,49803
97198,50180
224641,55775
100822,50304
103026,50079
86106,50031
177854,50032
73711,50029
88760,50007
72868,49960
74208,49928
121392,49901
60900,50258
60431,49806
60540,50129
115317,49643
60627,52356
208298,50040
60617,50095
144434,49659
130095,52735
114160,50053
145808,50063
73399,49929
132178,50048
61780,49940
141072,49731
85139,50265
91825,49908
88565,50136
142926,49881
116003,49832
147951,49775
60739,50047
130878,50038
102114,49945
112608,49904
87846,49891
171720,49872
105768,49955
74084,49944
72911,49934
322086,49873
118351,50124
77280,49851
105225,50266
73641,49758
60873,50081
76827,50012
154547,49781
86722,50161
77444,50137
73384,49978
115657,50055
60574,49799
60654,50171
102294,49862
76650,50047
73912,49829
87883,49828
104002,49969
60614,49783
75074,49665
115873,51228
60639,49755
257713,49927
89549,49995
86931,49992
100883,50300
76537,50032
118429,50042
102893,50159
87421,49857
182382,49783
60834,49876
60946,49975
60600,50027
126118,51052
60782,49913
60693,50324
60534,49942
147198,49890
98594,50311
170923,49949
89047,49996
60519,49914
60600,49806
62781,50332
60810,50093
60506,50133
60735,50078
91578,50042
106711,49931
119413,49872
60514,49877
137688,49849
77107,49786
98481,49832
91187,49971
75945,49859
88903,49964
60646,50024
91366,49886
60586,51019
60509,49957
101042,50085
101190,49926
89060,49885
60657,49837
115845,50204
60710,50034
108967,49881
89292,49711
101807,49987
60814,49966
76326,49928
72360,49710
111852,50241
60615,50018
158133,49919
186544,49738
75513,49842
353197,49863
117054,50138
192041,50250
114497,49811
60496,49808
359727,50100
162368,49860
102992,49877
149344,49817
60795,50049
111379,49860
88359,49778
60270,49797
60762,49803
74166,49822
89569,49903
90460,49958
148223,49905
94109,49795
77076,50088
212310,49712
171656,50047
154484,50210
175066,49970
163196,49875
60530,50359
178174,50074
60725,49887
87927,49906
60616,50174
72170,49966
61925,49881
60478,49722
72702,49972
77087,50197
104894,50105
100524,51287
117616,50128
118792,49922
60566,50214
60646,49993
73002,49714
85575,49730
60268,49894
110904,50071
98992,50151
74532,50087
77691,49869
86931,49710
252600,50087
102574,49864
156973,49973
75493,49923
73179,49885
93645,49768
148386,49860
88913,49789
126721,49888
74126,49720
60451,49859
227359,49714
73244,49963
116265,49922
133372,50278
87748,49883
61553,49885
97178,49850
94382,50148
60669,50006
113082,49981
61735,49733
143847,49984
127667,49732
60465,49770
89900,50355
61851,49819
141276,50254
72681,49833
100181,49917
90395,49791
118791,49772
60950,49653
60555,50011
91655,50016
90678,50306
104452,49940
74140,50119
60706,49952
127397,49889
60320,49829
121684,49781
96413,49809
113785,49967
84644,49812
85454,49949
74404,51391
86662,50029
100026,50250
60558,49858
84491,50212
129814,51130
132054,50036
60709,50051
79747,50156
86660,50084
60678,51286
77639,50378
102365,50026
60432,49794
115490,49840
60611,49732
60652,50205
61001,50392
89812,49761
60761,49826
157368,49956
130733,49935
60660,49890
60676,50086
145448,49804
72451,49896
130789,50193
60857,50137
73710,49987
86057,50245
103181,50105
87473,50414
101582,49939
90398,49854
99371,50043
60408,50181
91851,49926
74195,49898
77390,49958
77333,49919
87944,49821
89771,50236
85699,49880
60692,49916
196591,49717
60654,49928
143905,49844
193172,50083
60639,49910
235251,50225
76202,49926
74592,49921
60837,49872
103564,49784
100835,49856
197621,50040
89442,49873
60431,49869
172075,49721
100283,49881
139447,49899
75871,50155
72564,49934
60608,49859
60519,51042
60479,49929
265800,50085
72225,49688
60463,49930
61466,50127
88944,49731
144740,49838
170445,49874
130092,51025
97923,49800
73651,50262
103318,49919
102142,50115
100841,61949
72229,49886
87744,50052
75896,49995
226061,50012
74230,50138
127231,50042
121466,49961
104713,50142
75148,50032
76403,50051
230258,49900
60792,49913
157210,49952
62111,50189
73944,49985
60980,49658
72705,49996
60505,49718
134187,50967
99451,50179
102238,49721
90112,49929
60811,49994
90732,51657
73342,49900
92306,49902
174963,49822
143509,49980
161925,50121
75461,49800
154365,49878
60450,49968
161122,50040
102203,50116
136603,49808
92669,49754
102459,49919
112229,49870
202898,49777
60675,49915
60605,49928
76596,50252
60593,49898
74090,50017
87357,50128
60685,49973
60879,49967
231438,50129
60546,49928
105694,49897
116555,49964
60831,49893
87758,50152
60541,49810
76874,49845
112200,49800
171695,51323
99684,49849
112384,49777
60557,49887
168565,49905
185446,49822
77527,49896
74975,49902
145374,49895
132661,51094
73251,50250
72197,49846
77633,49941
60487,50123
137852,49746
150784,49815
60593,49942
84469,50073
60398,49593
87278,49826
87689,49855
60563,49671
88884,49781
152445,49949
110607,49834
86464,49892
75235,49876
133753,49880
100422,49855
325917,49880
125395,49774
72314,50180
74674,49806
89469,51027
75535,50080
74686,49808
60467,49840
60675,49856
87886,49803
77532,50156
60705,50153
72973,49969
165034,49853
72449,49924
103646,49981
73033,49721
102433,50028
75373,50097
60830,50011
144612,49895
129365,49796
74020,50149
75545,50061
132957,49795
128917,49979
73595,49837
60588,49953
72654,49995
60639,49905
103594,50222
154666,49887
73512,50075
100492,50014
237118,49927
102808,50054
60729,49932
176347,49878
60557,50155
61642,49991
101912,49881
224856,49763
60772,49849
149488,49765
85076,49889
89778,49805
169029,50133
72364,49980
234637,49977
60621,50228
135466,49755
75179,50042
75620,51142
60689,49844
87785,50061
72590,49835
60892,49829
130140,49848
73840,49818
73710,49964
75730,50105
88241,49778
60425,49726
126200,49950
73640,49832
60630,49737
116384,49712
73336,49938
60441,50967
77311,49899
266343,50155
76737,49684
60742,49754
62966,49823
87150,49840
60407,49806
231184,49945
73950,49804
129270,49988
87683,49865
60550,49741
60698,49697
102359,50068
96725,49788
146394,50008
88282,49658
186196,50247
145549,49855
76074,50065
111391,49947
84347,49912
135421,49982
89822,50219
173963,49919
60695,49725
111646,49882
102747,49915
228053,50039
99012,49964
60658,49949
75771,50058
101480,49708
60513,49840
128295,49866
86633,50147
75215,50132
89946,49823
230927,49612
93821,49962
135522,49905
78774,49944
77681,49847
103152,49943
160911,49980
60816,49864
61953,49927
60645,50039
172312,50077
104805,49875
154269,51055
143330,49952
128134,49631
87733,49822
60603,49839
60753,51065
73539,49708
60781,50147
127652,50098
60448,49694
174811,49709
86727,49632
60308,49693
60219,49978
98698,50027
102254,49746
72495,49981
60648,50012
148933,49891
228103,50077
74511,49926
159651,49962
60344,49794
183597,49947
131973,49908
87435,49789
88945,49844
199494,50247
73455,50040
84205,49911
73957,49851
84926,49797
86332,49657
72313,49811
61486,49855
86577,50028
86160,50213
74068,49899
76160,49693
179593,49685
146980,49746
117445,49911
112756,50201
60685,50053
174224,50137
87754,49769
104138,49926
128319,49948
86301,49938
134140,49943
90534,49943
60529,49819
60588,49949
87916,51073
60593,49976
60760,50136
143395,49924
180901,49820
74802,49873
182860,49807
137491,49992
212557,49872
60892,49855
60710,50271
145354,49928
127746,49645
84529,49825
118408,49855
76204,49996
326458,49700
87494,49895
60366,49807
147209,49856
155166,49994
155399,49767
87865,49824
94072,49890
140049,49827
140437,49725
90048,51295
77050,49787
229819,49852
72364,49828
72536,49811
61852,50014
60597,49689
87826,50276
114366,49848
136230,49812
167957,49760
60572,50005
60539,50041
100681,49819
60800,49917
86967,50059
105793,50051
60749,50212
60609,50131
72726,49729
84809,50008
111024,49696
60642,50159
86093,49850
60570,49798
118664,49842
61525,50299
86177,49819
74767,49951
118160,49785
99834,50140
145741,49899
60566,49929
60593,49782
60684,49812
73729,49954
102590,49961
141983,50018
104932,49845
219085,50215
61565,49908
76586,49932
60547,49855
60918,50032
60614,49833
97552,49777
146816,49869
76489,50282
88946,49745
60420,49856
188518,51114
147161,49738
73256,49719
85446,49850
120781,49804
74864,49802
60519,50045
60525,50064
91443,49965
145764,49739
179600,50001
73401,49811
72497,50031
113862,49935
89980,49767
90059,49842
75251,49939
100167,50000
170860,49798
99822,49780
118333,49646
73518,49694
154795,49735
60360,49794
60402,49787
144038,49748
73434,49914
60863,50060
73872,49986
89586,49765
76964,49874
75013,49907
119987,49651
72876,49949
60924,50150
61914,49880
101426,50030
60402,49660
99393,49954
72983,49723
115043,49792
73744,49792
72986,49761
89841,49822
60482,49737
73535,50064
164688,49908
60522,49712
60576,49794
60707,49871
191388,50858
86115,49810
184544,49919
154709,49796
73022,50021
60511,49821
173301,49863
60630,49946
118126,49926
237461,49719
60775,49855
74433,49826
100892,49747
155163,50041
60740,49920
76163,49800
111824,50111
60562,49878
119647,49885
76866,49857
85981,49724
75275,49904
74084,50058
75435,49874
84635,51084
136080,49794
115938,49725
60319,49868
139373,50005
87224,49712
76058,49733
73683,49817
130067,49922
72618,49988
107587,49683
60626,49986
243033,50007
161629,49958
61872,49978
216688,49952
98249,49840
111716,49706
60678,49908
202171,49967
112946,49983
172849,49947
102480,49848
148171,49838
113888,49648
72331,49811
60751,49874
161597,50104
96768,49811
147626,50065
115533,49772
106652,49803
74254,49917
116168,50170
100871,49765
115659,49799
128889,51017
60661,49885
101683,49830
60610,49819
73735,49675
88703,49871
158156,50146
60708,49967
89769,50070
86165,49644
143539,51862
145077,50097
60714,49905
60586,49911
113395,49858
84986,52082
60709,49766
97932,49804
102774,49669
100794,49818
177117,49891
105088,49717
125483,49768
145476,49866
76105,51084
145886,49998
124199,50006
86742,49800
73838,49660
118703,49988
72697,50028
74539,49754
87663,49688
97087,49694
87746,50918
72252,49892
74673,50150
129715,50002
113452,49858
118371,50009
98183,49828
60658,49878
84987,49938
98749,49843
60586,51018
89465,49842
92299,49833
145383,49945
76636,49893
180169,49985
60411,49894
100999,49853
152380,49914
73987,49917
60666,49896
72896,50058
152564,50198
60414,49740
77493,49771
74031,49913
76022,50008
60387,49897
60448,50022
75039,49794
112689,51016
187119,49939
72713,50048
98314,49909
233679,50985
87755,49866
224705,49989
89410,49975
207917,49947
72314,49803
73500,49702
60638,49714
125759,49928
133156,49886
113033,49718
60650,50062
207829,50295
74666,50015
109011,49908
60709,49994
85320,49881
60472,49928
85541,50140
60498,51047
86697,49718
60660,49842
180543,49838
60568,50101
229046,49882
159438,49779
60558,49881
74998,50290
257674,49748
60936,50073
60711,49841
73362,50147
186571,49962
60741,49931
155580,49832
60276,49510
229927,49874
77015,49788
73181,49839
73639,49777
106492,49725
75345,49903
72793,51265
60455,50045
60612,50029
104791,50165
152105,49983
90219,51060
100904,49882
160729,49933
72990,49894
73971,50550
128774,49694
118680,49830
213661,49781
60428,49892
60549,49716
100740,49903
60345,49836
73897,49725
75544,50141
60790,50168
195220,50168
111398,49901
89441,49723
72894,49714
128503,50958
190772,49883
127449,49952
88174,50008
73302,50139
122470,49942
76018,50062
60532,49779
117093,49879
129998,49788
87547,49746
60684,49910
112915,49938
112297,49852
60714,50284
105807,49887
87030,49875
124209,50275
73456,49998
73162,49826
73508,49644
89497,49797
145125,49845
60653,49721
60611,49787
61934,49930
100202,49799
60374,49672
85485,49972
60812,50182
86624,53347
60709,49641
120134,49926
86918,49901
126319,49784
60643,62749
105343,49979
74732,49892
60623,49976
72603,49924
117786,49837
113143,49870
113289,50257
172538,50461
73170,49872
61797,50119
174825,49800
139475,50142
86917,49800
91001,50093
60742,49879
76691,50224
172404,50031
88934,49768
257400,49880
113085,50062
60717,50075
75400,49692
74583,49667
89140,49908
73592,49832
93611,49815
133964,49790
286314,49721
60507,49773
195348,49960
60603,49847
60334,49750
127414,50415
60600,49873
103921,50056
143040,50250
72652,49927
147466,50015
148245,49794
72288,49761
60666,49821
189948,49742
102099,50048
76768,49802
60508,49850
114185,50014
73753,49803
108606,49735
112941,49919
113017,49928
60399,49835
212842,50303
175977,49952
131746,49751
76093,49882
86846,50026
60875,50127
60859,50201
102954,49733
72301,50126
163088,49894
117225,49905
72984,49861
112023,50211
84844,49969
141589,49822
165332,50202
137318,50263
141688,49807
60706,49636
88242,49876
60397,49737
60760,49949
60814,49911
72816,49750
104918,49893
99525,49888
87418,49937
60495,49871
112623,49904
153673,49813
73768,50104
130152,49818
60335,49898
86624,51304
170174,50160
192165,49809
87792,49767
60702,50074
102118,49765
60711,50156
73284,50164
72163,49726
85797,49848
61682,49989
76667,50078
248228,50156
60499,49713
90486,49841
147220,50013
75611,49789
154907,50116
115237,49784
258743,50126
86982,49905
175463,49839
160038,50855
175764,50039
110451,49731
60493,49811
60697,49960
148048,49915
175839,50060
129282,50009
139358,50085
60525,50989
60544,49807
60468,50054
60636,49678
60342,49943
113607,49936
148341,49782
60527,49694
113455,49771
90978,49997
60654,49842
61694,49872
111140,49765
73200,50048
102037,50050
87834,49735
61721,49769
60634,49841
60380,49626
85735,49822
88104,50040
196389,50060
314651,49773
86751,50174
60563,49761
60509,51081
73463,49920
117348,49843
86000,49765
102116,49813
72749,52249
72253,49896
118319,49840
74321,49643
60486,49775
106914,50056
60857,50201
60690,49852
75128,50151
130988,49960
88935,49923
85555,49800
60396,49830
77576,50155
128279,49811
121256,49905
72430,50238
60586,49719
89501,49783
110908,49638
74091,50096
97532,49825
104524,49736
128819,49977
60780,49899
140939,49690
118930,49973
75910,49681
60540,49849
74176,50013
104669,50035
86046,50055
60431,49804
60480,49956
72902,50023
72729,49883
73409,49788
126257,49944
166840,49664
76194,50167
72911,49956
102533,49973
60568,49843
60396,49895
74639,49818
60590,49837
74551,50084
145533,49838
98175,49911
87234,49809
89520,49814
196582,49896
101178,49771
60479,49745
178597,49879
73866,49603
77034,50312
74018,49879
90169,50019
144435,49809
60519,49895
77807,50017
89903,49851
112381,49969
321401,49773
89025,50061
179830,49834
60717,49661
114391,50086
127338,51039
75466,49857
98904,50046
60632,49828
90700,49967
60680,50252
107594,49962
89513,50111
76728,49638
100648,49654
125617,49947
60753,49900
60641,49864
97709,49818
77459,49559
151697,49706
60631,49877
60433,49755
101113,49806
247846,49772
76671,49651
142465,49860
75616,50016
73534,49675
60454,49725
60355,49891
88840,49935
60514,49754
60767,49738
60442,49848
91052,49955
116576,49886
99208,49699
131790,49830
60551,50112
89484,49976
61653,49801
132755,49869
60808,49892
128750,50044
199509,51010
60686,49759
116534,49904
115671,49827
60615,49903
180591,49774
76951,49877
101574,49900
74916,50139
265915,49828
60723,49953
112884,50009
74013,50010
87766,49742
60749,49756
60513,50070
60528,49885
60691,49649
235330,50050
60636,49824
101229,49941
87498,49843
157907,49963
60636,49787
85466,50761
72691,50220
140877,49704
60400,50079
97450,49665
139803,49895
60575,49974
60681,49766
60457,49733
60501,50091
126307,49793
146852,49884
154977,49794
60614,50044
121027,49835
94439,49766
106212,50118
101303,50251
60671,49901
73779,49862
115526,49791
188141,49776
157929,49720
142987,49878
87258,49890
103294,49917
126836,49755
89559,49721
100965,49865
72972,49829
103271,49862
60519,49885
75242,49972
100497,49790
88724,50063
73014,49983
112814,49713
88103,50011
122806,49886
104084,49861
87938,49707
198964,49915
72938,49808
160058,49633
86831,49877
133032,49813
60556,49901
60818,49841
87793,51050
60529,49876
72691,49980
105122,49674
60771,49781
241817,50011
117835,49916
60639,49745
101823,49829
148275,50259
60647,49844
89519,49804
60516,49906
77789,50053
150616,49929
159927,49890
131432,50173
114405,49862
73885,49792
60617,49626
60695,49741
90577,49869
115918,49829
101798,49703
87848,50059
60652,49739
60536,49728
144448,50441
89661,49725
77224,50079
144059,49964
113499,49738
60656,49676
60638,50022
186291,51056
72717,49803
75595,49810
73035,49792
114928,49748
105893,50858
77848,49764
120339,49928
60815,49776
104545,50160
103680,51093
100103,49794
60489,49777
177159,49739
90221,50109
74073,49975
138717,49759
60445,49890
215136,49969
73761,49863
60877,50396
183845,50335
73348,49880
88204,49961
100765,51296
75681,49863
125329,49871
112238,49759
121890,49971
113986,49891
73071,49970
114169,49856
86304,49982
60655,49973
89888,49657
90184,50261
60542,49874
60666,49694
60415,49794
101455,50043
103566,50012
210174,49835
60420,49646
133967,49887
159652,49989
301366,49973
106656,49756
60994,49941
74526,49941
90627,49947
72449,49885
214810,49860
351975,50019
101822,49852
239358,49802
121817,49906
60528,49755
115673,50085
89452,49975
98005,49744
60664,50962
240088,50181
103372,49795
85490,50004
60728,50073
60611,49929
120694,50025
128139,49812
130602,50055
85819,51335
73165,50107
75446,49821
114135,49737
166478,49883
100488,50001
118127,49821
102478,49845
60673,50020
60836,49956
128955,49656
142240,49858
60620,49810
182665,50089
174616,49810
60681,49922
60583,49910
73320,49704
116626,49962
239229,50024
176672,50256
60532,49809
164328,49807
126946,49922
102330,49674
60583,49758
148035,49865
110683,49743
173111,50216
73389,50121
60652,49775
114962,49917
60788,49947
60712,49888
73539,49846
60932,50213
88411,50176
60648,49684
93085,49864
60549,49983
106036,49877
87963,49839
60630,50020
173854,49845
88585,49818
231293,49987
114539,50030
198793,50023
78133,50156
75814,50133
136853,49813
85565,49998
60705,49842
104558,49986
116099,49906
76547,49745
60713,50036
120050,49792
73577,49846
88953,49812
103503,49912
60671,49887
117462,49939
60724,50202
60530,49942
142770,49841
86541,49870
60623,50758
77190,49821
116698,49941
75207,49937
90687,49985
118849,50083
60454,49777
87876,49821
98425,50061
73204,50026
86075,49672
60245,50001
102771,50055
99924,49993
116629,49881
90478,49826
111572,49958
60464,50106
60450,49779
60625,49767
117013,50182
195549,49961
60555,50028
158743,50254
76685,49852
159962,50032
89967,49775
76356,49878
60679,49820
99319,49797
74885,49986
89500,49937
129437,50264
99888,49924
158909,49983
117710,49977
129474,50181
73804,50015
221973,49921
74407,49855
279966,49916
75724,49973
106206,49982
78230,50007
85289,49992
60418,49670
60622,49723
223391,50022
75312,49939
60778,50236
87043,49995
114430,50078
60709,49992
107544,49744
60490,49933
87378,49875
60629,49947
74030,50228
187053,49716
60425,49807
201516,49817
103078,49830
114672,50151
84796,49923
119241,49838
72871,50165
60417,49702
72737,49929
141504,49764
121764,50140
60763,50280
178122,49833
60844,51130
127601,49984
73147,50119
60775,49836
155520,50012
91607,50088
111077,49971
60618,49863
60669,49969
103953,50171
60719,51053
86640,49749
87328,49872
60735,49952
76210,49853
160004,51125
60602,49991
102385,50111
100998,50063
72628,50044
84654,49811
113381,49912
166547,50065
88520,49926
88026,50003
60500,51286
131906,49708
60593,50056
173027,50002
120249,50105
112298,49842
119458,50043
72747,50170
73192,49825
111750,49892
77782,49998
60608,50191
60442,49833
89278,49849
200444,49869
76294,49943
60736,49841
196982,49765
60536,49613
60735,50059
97001,50894
101987,50151
132979,50082
72933,50229
60665,55001
104529,49879
106146,49726
167345,49931
85133,50274
63451,50034
60543,49861
60594,50364
60399,50202
181863,49900
187192,50309
253893,49970
60727,49974
60748,49827
120074,50030
131269,49931
93134,49985
72706,49859
74092,50471
75994,49753
61262,50145
89024,49988
128798,50032
128230,49822
87411,50121
88097,50027
103135,49842
103226,49720
74319,49938
77695,49864
125613,49805
60633,50017
84642,49795
76114,49935
76553,51168
60647,49849
60577,49967
60506,49878
142487,49769
114596,51169
60897,50131
116915,49732
123487,50155
60606,49675
244326,50128
60706,49993
75222,49840
159053,49910
60562,50001
60767,50030
75607,49760
112275,49945
60686,49991
101422,49879
77594,49756
89420,49887
270415,49758
147758,50085
78173,49824
130818,49904
145775,49824
105936,49937
60538,50147
60662,49857
72890,49975
126035,50020
60956,49881
130691,50049
73873,49946
60730,50363
60808,50138
86004,49815
121157,50131
185874,49754
86728,49831
60555,49883
74852,50223
90543,49940
76893,49870
60557,50009
60671,50040
106690,49911
195299,49816
75033,49999
126848,49918
104102,50050
72377,49775
112968,49921
60492,49687
60699,49776
60541,49886
98877,50098
76263,49772
60590,51060
87889,49955
76754,49889
237881,50005
131435,49952
60639,50182
60709,49969
60664,49754
74682,49937
60650,50151
103232,50258
110147,49938
158744,49849
73817,49884
112648,50019
61691,50381
74269,49869
187517,50047
161490,49896
60644,51126
75045,50168
91636,50056
89078,50016
125153,49934
175491,49951
100742,49939
103505,49865
91653,50321
60781,49976
126298,49949
121165,50195
60729,49888
73633,49810
73200,49943
88593,50056
60872,49818
87067,49973
76413,50119
60805,50354
201980,50132
89839,50055
72905,49785
60834,50037
121401,49966
104326,49979
60334,50301
60683,50019
115706,49930
72745,49766
60406,49776
60848,50120
75976,49738
60548,49852
115339,49865
159555,49882
75512,49908
145925,49965
115120,49780
169702,49806
115530,49830
148539,50117
99965,49983
60405,49649
140018,51013
76750,50026
73104,49929
60610,50143
112189,50094
91214,49822
102639,49961
85806,49934
60690,50145
75334,49815
60570,49766
77708,49670
90351,49879
75019,50130
86278,49876
75771,49950
60409,51395
171929,49965
60598,49985
137723,50002
87999,49787
190491,49743
60713,50005
73615,49878
60806,49983
75733,49950
61697,49771
131793,50074
87070,50329
225807,49832
60479,49861
72867,49889
115336,49825
74643,50062
98733,50242
60539,49701
87167,49744
223820,49806
147983,49837
206634,51166
74513,50008
100861,50320
138447,49952
60395,49710
75060,51095
75370,49735
85342,49827
60709,50067
60702,50056
144001,50312
181099,49792
129295,49882
156598,49764
60673,49953
61968,49981
114544,50153
129179,49919
60724,49900
60680,49867
88954,50014
60693,49685
280778,49940
60531,49659
60850,50040
97763,49762
264439,49974
221584,49883
286951,49958
74133,49865
76751,49932
85934,49933
297599,50042
60291,49810
74771,49857
115842,49988
89687,51328
60734,50153
85854,49885
185044,49811
121948,49937
108004,49957
60734,49953
199880,49745
60709,49920
60376,49782
77020,49899
75431,50038
91558,50035
72128,50001
290893,49731
127804,50177
60672,49920
144543,49830
104140,49734
62119,50353
185841,50013
86160,49983
101014,49870
244376,50081
60482,50045
77464,50186
75232,49940
60498,49854
114308,49963
85218,49782
60498,49756
83952,49769
85863,50148
73441,50023
105632,49941
263893,49890
103575,49951
85286,49896
76618,49826
152135,49714
60721,49858
74617,49871
128329,50213
101147,49950
98830,50014
91243,49860
74286,50036
109671,50932
117525,50058
128922,49864
74331,50215
60726,49818
102351,51021
129940,49975
72995,49826
73503,50223
73823,49725
181993,49882
77792,49924
118202,49856
150205,50016
104017,49950
60715,49809
214211,49731
147200,49866
74503,49903
61855,49678
87107,50059
77161,49894
76824,49590
171283,50035
94163,49919
86738,50138
72724,49945
74241,49987
102212,50035
135834,50731
87207,50001
90400,68287
259013,50310
93240,50258
60643,49945
101285,49894
73790,49852
75075,49928
168280,50118
60443,49875
60429,49628
60526,49771
60480,49724
239704,49932
113138,50233
60736,49966
100752,49813
72587,50003
116640,50140
217703,49976
103669,49805
88759,50017
121275,49950
75281,50092
115278,49790
87996,49813
114134,49908
61649,49798
60738,49857
77653,50061
73859,49854
186792,50023
61863,50163
102722,50136
100444,49894
60509,49947
73014,49917
116443,49594
119192,49953
76937,49962
127321,49807
60668,50256
105728,49887
60726,49899
102906,50022
60566,49967
72612,49991
60547,49879
60531,49803
152858,49910
76816,49950
60607,50223
60750,49821
90160,49783
178847,50113
60585,50028
60903,50186
77725,49995
122531,49983
115659,50058
88251,50002
199979,49787
